CustomerID,Recency,Frequency,MonetaryValue,Recency_log,Frequency_log,MonetaryValue_log
13973,287,11,264.7,5.659482215759621,2.3978952727983707,5.578597109233056
13974,49,28,413.59000000000003,3.8918202981106265,3.332204510175204,6.024875144952218
13975,31,338,2526.28,3.4339872044851463,5.823045895483019,7.834503143956573
13976,207,10,357.98,5.332718793265369,2.302585092994046,5.880477118918354
13978,15,15,196.79000000000002,2.70805020110221,2.70805020110221,5.2821371703189985
13979,73,54,869.87,4.290459441148391,3.9889840465642745,6.768343775196203
13980,60,11,200.14,4.0943445622221,2.3978952727983707,5.29901712166231
13982,39,111,1871.81,3.6635616461296463,4.709530201312334,7.534661156160002
13983,30,107,2603.43,3.4011973816621555,4.672828834461906,7.864585085358453
13984,27,16,920.51,3.295836866004329,2.772588722239781,6.824927864275177
13985,4,349,7060.13,1.3862943611198906,5.855071922202427,8.862218743915493
13986,17,13,320.46,2.833213344056216,2.5649493574615367,5.769757463579734
13988,20,234,4147.96,2.995732273553991,5.455321115357702,8.330371926101378
13989,66,41,1266.08,4.189654742026425,3.713572066704308,7.143680791860883
13990,213,16,311.3,5.3612921657094255,2.772588722239781,5.7407570774475625
13991,12,84,855.97,2.4849066497880004,4.430816798843313,6.752235328798619
13992,30,5,76.8,3.4011973816621555,1.6094379124341003,4.341204640153626
13993,43,121,3466.36,3.7612001156935624,4.795790545596741,8.150860331009941
13994,4,155,2313.14,1.3862943611198906,5.043425116919247,7.746361187853251
13995,15,86,1393.69,2.70805020110221,4.454347296253507,7.239710184954426
13999,10,208,3901.81,2.302585092994046,5.337538079701318,8.269195827019555
14000,211,15,635.66,5.351858133476067,2.70805020110221,6.454663829200333
14001,46,39,2043.0800000000002,3.828641396489095,3.6635616461296463,7.622213752151795
14002,134,47,529.73,4.897839799950911,3.8501476017100584,6.272367442778336
14004,43,171,4582.64,3.7612001156935624,5.14166355650266,8.430030530256461
14005,10,84,2874.72,2.302585092994046,4.430816798843313,7.963710557184262
14006,116,30,962.19,4.7535901911063645,3.4011973816621555,6.869211936361628
14009,198,42,695.61,5.288267030694535,3.7376696182833684,6.544789158454999
14012,278,11,328.8,5.627621113690637,2.3978952727983707,5.7954496631820245
14013,110,34,473.02,4.700480365792417,3.5263605246161616,6.159137670896117
14014,77,39,505.18,4.343805421853684,3.6635616461296463,6.224914801410831
14015,53,20,917.34,3.970291913552122,2.995732273553991,6.821478177800578
14016,162,161,4341.21,5.087596335232384,5.081404364984463,8.375908390079758
14019,47,66,1421.61,3.8501476017100584,4.189654742026425,7.259545311143219
14020,17,39,642.8,2.833213344056216,3.6635616461296463,6.465833633863357
14021,155,22,631.9,5.043425116919247,3.091042453358316,6.448731153779409
14022,225,28,440.0,5.41610040220442,3.332204510175204,6.0867747269123065
14023,7,31,584.07,1.9459101490553132,3.4339872044851463,6.370020838658928
14024,122,16,327.7,4.804021044733257,2.772588722239781,5.792098555704769
14027,61,6,104.82,4.110873864173311,1.791759469228055,4.65224459337402
14029,63,15,467.66,4.143134726391533,2.70805020110221,6.147741536165247
14030,18,243,2360.09,2.8903717578961645,5.493061443340548,7.766455032885733
14031,7,250,17286.86,1.9459101490553132,5.521460917862246,9.757701954318813
14032,2,143,2975.59,0.6931471805599453,4.962844630259907,7.998197617644783
14034,22,89,651.8199999999999,3.091042453358316,4.48863636973214,6.479768450191684
14035,29,66,1428.02,3.367295829986474,4.189654742026425,7.264044148403693
14036,285,38,626.65,5.652489180268651,3.6375861597263857,6.440388171057531
14037,176,28,147.20000000000002,5.170483995038151,3.332204510175204,4.991792206294776
14038,78,92,1560.38,4.356708826689592,4.5217885770490405,7.352684660324008
14039,33,6,152.2,3.4965075614664802,1.791759469228055,5.025195445427586
14040,41,235,3614.92,3.713572066704308,5.459585514144159,8.19282500433416
14041,266,21,141.41,5.583496308781699,3.044522437723423,4.9516634723196855
14044,27,209,652.82,3.295836866004329,5.342334251964811,6.481301440435488
14045,109,6,1659.75,4.6913478822291435,1.791759469228055,7.414422267599269
14046,284,14,154.99,5.648974238161206,2.6390573296152584,5.04336059870896
14047,9,32,1308.6100000000001,2.1972245773362196,3.4657359027997265,7.176720784160987
14048,305,85,409.93,5.720311776607412,4.442651256490317,6.015986413414719
14049,17,488,5681.72,2.833213344056216,6.1903154058531475,8.64500928277682
14050,32,54,746.36,3.4657359027997265,3.9889840465642745,6.615208057529048
14051,1,210,15610.390000000001,0.0,5.3471075307174685,9.655691997182009
14052,20,56,225.36,2.995732273553991,4.02535169073515,5.417699123568117
14053,124,4,260.25,4.820281565605037,1.3862943611198906,5.5616427074950785
14054,65,6,92.46,4.174387269895637,1.791759469228055,4.526776118560079
14055,106,10,725.6400000000001,4.663439094112067,2.302585092994046,6.587054024073122
14056,1,1106,8214.65,0.0,7.00850518208228,9.01367442457288
14057,24,284,6217.96,3.1780538303479458,5.648974238161206,8.735197157661371
14059,267,8,183.6,5.58724865840025,2.0794415416798357,5.21275947818639
14060,5,202,6140.42,1.6094379124341003,5.308267697401205,8.722648422710542
14062,10,111,10464.85,2.302585092994046,4.709530201312334,9.25577730128478
14064,29,80,1353.74,3.367295829986474,4.382026634673881,7.210626411399644
14066,267,7,152.55,5.58724865840025,1.9459101490553132,5.027492411162679
14067,64,52,374.7,4.1588830833596715,3.9512437185814275,5.926125705799642
14068,320,24,265.85,5.768320995793772,3.1780538303479458,5.582932239950347
14071,4,324,1438.82,1.3862943611198906,5.780743515792329,7.271578612197474
14073,32,13,151.04,3.4657359027997265,2.5649493574615367,5.01754470239719
14075,5,43,942.26,1.6094379124341003,3.7612001156935624,6.848281244985595
14076,129,46,122.47,4.859812404361672,3.828641396489095,4.807866102033196
14077,41,42,499.41999999999996,3.713572066704308,3.7376696182833684,6.21344742510144
14078,102,65,1049.37,4.624972813284271,4.174387269895637,6.955945263079537
14079,125,12,375.1,4.8283137373023015,2.4849066497880004,5.927192657087842
14080,33,4,45.599999999999994,3.4965075614664802,1.3862943611198906,3.81990771652034
14081,302,153,934.52,5.71042701737487,5.030437921392435,6.840033028485757
14082,365,29,182.25,5.8998973535824915,3.367295829986474,5.2053793708887675
14083,4,181,1018.43,1.3862943611198906,5.198497031265826,6.92601750478261
14085,2,450,4448.54,0.6931471805599453,6.1092475827643655,8.400331231439383
14087,3,69,194.42,1.0986122886681098,4.23410650459726,5.270020767392923
14088,10,589,50491.81,2.302585092994046,6.3784261836515865,10.82956642389332
14089,57,14,161.0,4.04305126783455,2.6390573296152584,5.081404364984463
14090,325,1,76.32000000000001,5.783825182329737,0.0,4.334935027140031
14092,8,214,4076.91,2.0794415416798357,5.365976015021851,8.313094627520409
14093,12,105,442.85,2.4849066497880004,4.653960350157523,6.093231112255592
14096,4,5111,65164.79,1.3862943611198906,8.53915035876828,11.084674571370815
14098,37,21,147.35,3.6109179126442243,3.044522437723423,4.992810709183703
14099,16,250,3104.17,2.772588722239781,5.521460917862246,8.040501647844632
14100,138,26,194.9,4.927253685157205,3.258096538021482,5.272486606513515
14101,74,35,5976.79,4.30406509320417,3.5553480614894135,8.695638913524066
14102,5,79,1360.28,1.6094379124341003,4.3694478524670215,7.215445839892176
14104,155,21,216.20999999999998,5.043425116919247,3.044522437723423,5.376250157604459
14105,239,74,1266.23,5.476463551931511,4.30406509320417,7.143799260768857
14107,52,123,2703.23,3.9512437185814275,4.812184355372417,7.902202633296474
14108,31,34,597.91,3.4339872044851463,3.5263605246161616,6.393440240951878
14109,73,9,144.2,4.290459441148391,2.1972245773362196,4.971201224850849
14110,4,155,5683.15,1.3862943611198906,5.043425116919247,8.645260935458735
14111,14,10,692.85,2.6390573296152584,2.302585092994046,6.540813525544724
14112,23,160,2915.15,3.1354942159291497,5.075173815233827,7.977676555436663
14113,4,34,1840.42,1.3862943611198906,3.5263605246161616,7.517749085425048
14114,274,15,386.53,5.6131281063880705,2.70805020110221,5.957209484678875
14116,20,72,1382.74,2.995732273553991,4.276666119016055,7.23182231688335
14117,144,3,90.0,4.969813299576001,1.0986122886681098,4.499809670330265
14121,4,159,2780.15,1.3862943611198906,5.0689042022202315,7.930260162063598
14124,84,5,419.58000000000004,4.430816798843313,1.6094379124341003,6.039254210943831
14125,11,167,2740.43,2.3978952727983707,5.117993812416755,7.915870121375785
14126,8,15,706.1300000000001,2.0794415416798357,2.70805020110221,6.5597993565196315
14127,123,44,709.71,4.812184355372417,3.784189633918261,6.564856435892426
14128,61,46,637.5,4.110873864173311,3.828641396489095,6.457554277032581
14129,2,52,1123.8600000000001,0.6931471805599453,3.9512437185814275,7.024524467535856
14130,319,67,483.86,5.765191102784844,4.204692619390966,6.181795608675642
14132,2,200,3586.0299999999997,0.6931471805599453,5.298317366548036,8.184801019997346
14133,130,28,605.64,4.867534450455582,3.332204510175204,6.406285750140171
14135,2,134,4690.31,0.6931471805599453,4.897839799950911,8.453253957336967
14138,2,47,982.3800000000001,0.6931471805599453,3.8501476017100584,6.889978198879456
14139,46,26,415.82,3.828641396489095,3.258096538021482,6.030252474315242
14140,4,66,935.05,1.3862943611198906,4.189654742026425,6.840600003794729
14141,3,40,915.13,1.0986122886681098,3.6888794541139363,6.819066131686343
14142,373,22,311.81,5.921578419643816,3.091042453358316,5.74239402795031
14143,134,7,115.8,4.897839799950911,1.9459101490553132,4.751864565138895
14145,47,11,3742.2,3.8501476017100584,2.3978952727983707,8.227428952760132
14146,9,210,4191.0,2.1972245773362196,5.3471075307174685,8.340694647925071
14147,78,5,483.4,4.356708826689592,1.6094379124341003,6.180844468269383
14148,234,3,157.2,5.455321115357702,1.0986122886681098,5.057518879995106
14149,221,28,446.62,5.3981627015177525,3.332204510175204,6.101708121206741
14150,36,26,658.64,3.58351893845611,3.258096538021482,6.49017710299017
14152,75,49,621.29,4.31748811353631,3.8918202981106265,6.431797961656036
14154,239,52,1345.62,5.476463551931511,3.9512437185814275,7.204610152366253
14155,266,6,118.75,5.583496308781699,1.791759469228055,4.7770204429147505
14156,10,1400,117379.63,2.302585092994046,7.24422751560335,11.673168661951964
14157,20,48,432.88,2.995732273553991,3.871201010907891,6.07046055333448
14158,40,41,507.66,3.6888794541139363,3.713572066704308,6.2298119321644645
14159,20,1204,4693.01,2.995732273553991,7.093404625868766,8.453829446625303
14161,216,108,1110.52,5.375278407684165,4.68213122712422,7.012583653077754
14162,174,25,289.36,5.159055299214529,3.2188758248682006,5.667671587643842
14163,87,52,2445.91,4.465908118654584,3.9512437185814275,7.802172520803207
14164,71,29,1631.77,4.2626798770413155,3.367295829986474,7.397420594219744
14165,276,25,122.53999999999999,5.62040086571715,3.2188758248682006,4.8084375072975085
14167,39,52,574.84,3.6635616461296463,3.9512437185814275,6.354091741206046
14171,98,58,363.79,4.584967478670572,4.060443010546419,5.896576778075664
14173,11,29,450.84,2.3978952727983707,3.367295829986474,6.111112509373878
14174,33,26,134.46,3.4965075614664802,3.258096538021482,4.901266757040891
14175,60,149,3222.3,4.0943445622221,5.003946305945459,8.077850669272111
14176,297,31,576.9000000000001,5.6937321388027,3.4339872044851463,6.357668941262844
14177,86,42,559.41,4.454347296253507,3.7376696182833684,6.326882656904112
14178,9,327,1620.93,2.1972245773362196,5.7899601708972535,7.39075533758302
14179,41,165,719.78,3.713572066704308,5.10594547390058,6.578945609762935
14180,11,240,4748.52,2.3978952727983707,5.480638923341991,8.465588269530514
14184,67,24,452.89,4.204692619390966,3.1780538303479458,6.115649270389059
14185,331,3,197.65,5.802118375377063,1.0986122886681098,5.286497789742694
14188,31,65,2054.36,3.4339872044851463,4.174387269895637,7.6277196429011065
14189,2,265,4654.08,0.6931471805599453,5.579729825986222,8.445499533228896
14191,2,259,4684.76,0.6931471805599453,5.556828061699537,8.45206996603912
14193,68,42,853.39,4.219507705176107,3.7376696182833684,6.749216652850701
14194,5,579,11349.52,1.6094379124341003,6.361302477572996,9.33693073126637
14195,202,7,1012.0,5.308267697401205,1.9459101490553132,6.919683849847411
14196,107,6,335.52,4.672828834461906,1.791759469228055,5.81568156715361
14198,18,39,701.4,2.8903717578961645,3.6635616461296463,6.5530783377060775
14199,218,2,185.39999999999998,5.384495062789089,0.6931471805599453,5.2225156531317545
14201,60,37,747.44,4.0943445622221,3.6109179126442243,6.6166540344847
14204,2,44,161.03,0.6931471805599453,3.784189633918261,5.081590683029905
14205,17,24,466.7,2.833213344056216,3.1780538303479458,6.14568665295577
14206,239,20,328.15999999999997,5.476463551931511,2.995732273553991,5.79350129432407
14208,95,10,151.74,4.553876891600541,2.302585092994046,5.022168529909929
14209,11,87,2073.43,2.3978952727983707,4.465908118654584,7.636959519772472
14210,106,102,1905.8400000000001,4.663439094112067,4.624972813284271,7.552678135255065
14211,53,112,2241.1,3.970291913552122,4.718498871295094,7.714722095741543
14212,90,9,1070.48,4.499809670330265,2.1972245773362196,6.975862424996733
14214,31,67,1004.38,3.4339872044851463,4.204692619390966,6.912125714699672
14215,12,108,1789.72,2.4849066497880004,4.68213122712422,7.489814462018194
14216,3,59,1839.3,1.0986122886681098,4.07753744390572,7.517140343436752
14217,2,100,2004.98,0.6931471805599453,4.605170185988092,7.603389364628574
14218,43,12,169.48000000000002,3.7612001156935624,2.4849066497880004,5.132734925758359
14219,4,7,89.94,1.3862943611198906,1.9459101490553132,4.499142781342561
14220,247,21,632.4,5.5093883366279774,3.044522437723423,6.449522105335317
14221,42,193,3432.8,3.7376696182833684,5.262690188904886,8.141131533677315
14222,177,41,683.17,5.176149732573829,3.713572066704308,6.526743730503218
14223,92,60,991.13,4.5217885770490405,4.0943445622221,6.898845706352192
14224,110,118,1050.12,4.700480365792417,4.770684624465665,6.95665972233574
14226,29,67,2232.19,3.367295829986474,4.204692619390966,7.710738445326265
14227,26,175,3350.96,3.258096538021482,5.1647859739235145,8.117002150930764
14229,52,40,1547.2,3.9512437185814275,3.6888794541139363,7.34420212469903
14231,184,50,925.71,5.214935757608986,3.912023005428146,6.830561010650661
14232,43,115,2048.07,3.7612001156935624,4.74493212836325,7.624653165262786
14233,49,35,1462.72,3.8918202981106265,3.5553480614894135,7.28805299514338
14234,22,159,775.46,3.091042453358316,5.0689042022202315,6.6534564016602715
14235,75,79,3144.86,4.31748811353631,4.3694478524670215,8.053524653040375
14236,81,15,490.86,4.394449154672439,2.70805020110221,6.1961589547536615
14237,373,9,161.0,5.921578419643816,2.1972245773362196,5.081404364984463
14238,326,8,146.85,5.786897381366708,2.0794415416798357,4.989411657644629
14239,43,112,2380.85,3.7612001156935624,4.718498871295094,7.775212845762334
14240,30,42,890.34,3.4011973816621555,3.7376696182833684,6.79160341224609
14241,184,10,213.70000000000002,5.214935757608986,2.302585092994046,5.364573162325102
14242,235,16,280.55,5.459585514144159,2.772588722239781,5.636751962196981
14243,9,141,2588.77,2.1972245773362196,4.948759890378168,7.85893813841631
14245,220,108,1693.45,5.393627546352362,4.68213122712422,7.43452314716888
14246,111,75,1474.06,4.709530201312334,4.31748811353631,7.295775777483927
14247,278,20,136.76999999999998,5.627621113690637,2.995732273553991,4.9183006828934595
14248,318,8,302.58,5.762051382780177,2.0794415416798357,5.712345705316689
14250,7,111,1904.05,1.9459101490553132,4.709530201312334,7.551738475510711
14251,2,78,2879.7000000000003,0.6931471805599453,4.356708826689592,7.965441401037601
14256,260,53,969.0600000000001,5.560681631015528,3.970291913552122,6.876326529478477
14257,64,106,3099.7200000000003,4.1588830833596715,4.663439094112067,8.039067063813263
14258,9,111,12669.98,2.1972245773362196,4.709530201312334,9.446990694781974
14259,142,5,120.0,4.955827057601261,1.6094379124341003,4.787491742782046
14261,51,52,1163.45,3.9318256327243257,3.9512437185814275,7.0591450080329565
14262,8,143,2618.23,2.0794415416798357,4.962844630259907,7.870253795934116
14264,155,17,333.97,5.043425116919247,2.833213344056216,5.811051168583329
14265,109,31,530.18,4.6913478822291435,3.4339872044851463,6.273216571528962
14267,163,55,1516.24,5.093750200806762,4.007333185232471,7.323988865018045
14270,332,29,492.65000000000003,5.805134968916488,3.367295829986474,6.199798982768484
14271,226,10,112.32,5.420534999272286,2.302585092994046,4.721351940277501
14272,74,33,437.96,4.30406509320417,3.4965075614664802,6.082127582005224
14273,51,29,559.97,3.9318256327243257,3.367295829986474,6.3278832108656236
14276,99,64,1119.74,4.59511985013459,4.1588830833596715,7.020851794482674
14277,15,225,4216.2,2.70805020110221,5.41610040220442,8.346689527426207
14280,197,8,134.04,5.2832037287379885,2.0794415416798357,4.89813826286911
14282,3,156,3729.34,1.0986122886681098,5.049856007249537,8.223986553281746
14284,31,32,595.25,3.4339872044851463,3.4657359027997265,6.388981485366972
14285,21,27,1910.01,3.044522437723423,3.295836866004329,7.554863756629064
14286,24,280,4628.75,3.1780538303479458,5.634789603169249,8.440042132227822
14287,8,9,176.63,2.0794415416798357,2.1972245773362196,5.174057149167352
14288,213,16,426.6,5.3612921657094255,2.772588722239781,6.05584680603725
14289,9,47,911.26,2.1972245773362196,3.8501476017100584,6.814828257199554
14290,11,101,2314.65,2.3978952727983707,4.61512051684126,7.747013767185323
14291,2,237,3883.25,0.6931471805599453,5.4680601411351315,8.264427710868016
14292,8,100,4871.93,2.0794415416798357,4.605170185988092,8.491245441470422
14293,3,61,1046.56,1.0986122886681098,4.110873864173311,6.953263874212903
14295,40,5,166.20000000000002,3.6888794541139363,1.6094379124341003,5.113191882421348
14297,18,62,1305.33,2.8903717578961645,4.127134385045092,7.174211161352882
14298,8,1637,51527.3,2.0794415416798357,7.400620577371135,10.849867043287379
14299,8,143,3965.62,2.0794415416798357,4.962844630259907,8.285417490066655
14300,19,3,43.2,2.9444389791664403,1.0986122886681098,3.765840495250065
14301,117,13,640.14,4.762173934797756,2.5649493574615367,6.461686902431425
14304,223,17,383.45,5.407171771460119,2.833213344056216,5.949209234210868
14305,71,105,1858.96,4.2626798770413155,4.653960350157523,7.527772470545357
14306,51,33,2093.32,3.9318256327243257,3.4965075614664802,7.646506601347098
14307,89,180,2995.72,4.48863636973214,5.19295685089021,8.004939882325719
14309,8,117,2352.53,2.0794415416798357,4.762173934797756,7.763246623769297
14311,243,20,310.26,5.493061443340548,2.995732273553991,5.737410655636185
14312,47,87,1611.59,3.8501476017100584,4.465908118654584,7.38497654828429
14314,107,8,120.0,4.672828834461906,2.0794415416798357,4.787491742782046
14315,45,101,2481.13,3.8066624897703196,4.61512051684126,7.816469380545583
14317,65,24,508.58000000000004,4.174387269895637,3.1780538303479458,6.231622528581322
14320,207,31,477.79,5.332718793265369,3.4339872044851463,6.169171305413585
14321,11,123,1530.75,2.3978952727983707,4.812184355372417,7.333513090358064
14323,115,36,605.0600000000001,4.74493212836325,3.58351893845611,6.405327626667189
14326,242,8,183.85,5.488937726156687,2.0794415416798357,5.214120207747281
14327,163,12,311.65,5.093750200806762,2.4849066497880004,5.741880763254859
14329,17,259,5014.84,2.833213344056216,5.556828061699537,8.520156795599945
14331,124,28,462.65999999999997,4.820281565605037,3.332204510175204,6.136992443072924
14332,23,26,866.31,3.1354942159291497,3.258096538021482,6.764242812174732
14333,68,15,415.2,4.219507705176107,2.70805020110221,6.028760331851679
14334,17,162,2552.21,2.833213344056216,5.087596335232384,7.844714929480429
14335,16,63,468.26,2.772588722239781,4.143134726391533,6.149023697209347
14336,17,90,1614.91,2.833213344056216,4.499809670330265,7.38703450654974
14338,161,31,588.22,5.081404364984463,3.4339872044851463,6.37710102758196
14339,243,14,309.52,5.493061443340548,2.6390573296152584,5.735022710392258
14340,219,6,134.7,5.389071729816501,1.791759469228055,4.903050083416319
14341,45,129,2182.28,3.8066624897703196,4.859812404361672,7.68812548080015
14342,21,21,668.5600000000001,3.044522437723423,3.044522437723423,6.505126145693181
14344,127,71,889.9300000000001,4.844187086458591,4.2626798770413155,6.791142807947586
14345,39,6,108.97999999999999,3.6635616461296463,1.791759469228055,4.691164379154952
14346,121,60,1021.58,4.795790545596741,4.0943445622221,6.929105727392788
14348,260,18,409.57,5.560681631015528,2.8903717578961645,6.015107828855458
14349,10,31,133.5,2.302585092994046,3.4339872044851463,4.894101477840304
14350,274,18,282.93,5.6131281063880705,2.8903717578961645,5.645199517223904
14351,165,1,51.0,5.10594547390058,0.0,3.9318256327243257
14352,157,47,1078.96,5.056245805348308,3.8501476017100584,6.983752893208602
14353,215,6,90.6,5.3706380281276624,1.791759469228055,4.506454213048934
14354,6,9,163.62,1.791759469228055,2.1972245773362196,5.097546666085552
14355,366,11,174.4,5.902633333401366,2.3978952727983707,5.161351511474879
14356,80,33,701.23,4.382026634673881,3.4965075614664802,6.55283593593108
14357,43,41,225.77,3.7612001156935624,3.713572066704308,5.4195167819498815
14359,19,55,912.18,2.9444389791664403,4.007333185232471,6.815837339020799
14360,32,118,2128.23,3.4657359027997265,4.770684624465665,7.663045927327787
14362,22,41,161.2,3.091042453358316,3.713572066704308,5.0826458300725275
14364,109,69,3717.35,4.6913478822291435,4.23410650459726,8.220766327822862
14367,8,524,9261.52,2.0794415416798357,6.261491684321042,9.133623461037853
14368,320,8,155.0,5.768320995793772,2.0794415416798357,5.043425116919247
14371,295,4,100.5,5.68697535633982,1.3862943611198906,4.61015772749913
14373,358,4,76.55,5.8805329864007,1.3862943611198906,4.337944122103693
14375,185,75,257.68,5.220355825078324,4.31748811353631,5.551718505022944
14377,191,11,617.05,5.25227342804663,2.3978952727983707,6.424950057899192
14379,44,46,348.1,3.784189633918261,3.828641396489095,5.8524897948173935
14381,52,56,202.68,3.9512437185814275,4.02535169073515,5.311628380607709
14382,26,131,626.0699999999999,3.258096538021482,4.875197323201151,6.439462185934849
14383,38,59,1247.69,3.6375861597263857,4.07753744390572,7.129049120637723
14385,9,14,202.11,2.1972245773362196,2.6390573296152584,5.308812103640678
14386,297,7,142.4,5.6937321388027,1.9459101490553132,4.958639998977875
14387,33,140,1770.56,3.4965075614664802,4.941642422609304,7.479051159709745
14388,10,186,3212.84,2.302585092994046,5.225746673713202,8.074910560179056
14389,65,45,1043.46,4.174387269895637,3.8066624897703196,6.950297393247806
14390,10,286,4652.82,2.302585092994046,5.655991810819852,8.44522876637684
14393,218,5,67.95,5.384495062789089,1.6094379124341003,4.218772140597153
14395,2,350,3507.71,0.6931471805599453,5.857933154483459,8.162718681887869
14396,65,73,487.99,4.174387269895637,4.290459441148391,6.190294913839908
14397,3,87,2612.96,1.0986122886681098,4.465908118654584,7.868238957328433
14400,149,25,574.7,5.003946305945459,3.2188758248682006,6.353848165513696
14401,4,182,4051.48,1.3862943611198906,5.204006687076795,8.306837525445303
14403,130,20,1475.81,4.867534450455582,2.995732273553991,7.2969622705872155
14404,34,103,1474.32,3.5263605246161616,4.634728988229636,7.295952145523781
14406,119,8,156.75,4.77912349311153,2.0794415416798357,5.05465217951303
14407,107,73,2157.73,4.672828834461906,4.290459441148391,7.676812022142432
14408,11,107,2606.53,2.3978952727983707,4.672828834461906,7.865775113829245
14409,71,54,2059.4500000000003,4.2626798770413155,3.9889840465642745,7.630194235844112
14410,92,193,1105.07,4.5217885770490405,5.262690188904886,7.007663960361716
14411,311,14,1063.0,5.739792912179234,2.6390573296152584,6.968850378341948
14412,43,43,770.03,3.7612001156935624,3.7612001156935624,6.646429475127729
14413,362,23,122.7,5.8916442118257715,3.1354942159291497,4.809742351716865
14414,92,97,1496.98,4.5217885770490405,4.574710978503383,7.3112050242769415
14415,1,590,5900.28,0.0,6.380122536899765,8.682755086394852
14416,22,14,490.22,3.091042453358316,2.6390573296152584,6.19485426993533
14418,4,124,1937.25,1.3862943611198906,4.820281565605037,7.56902472064406
14419,11,206,1058.06,2.3978952727983707,5.327876168789581,6.964192321585297
14420,99,29,387.52,4.59511985013459,3.367295829986474,5.959767460364727
14421,57,27,813.11,4.04305126783455,3.295836866004329,6.700866401748422
14422,1,222,4263.64,0.0,5.402677381872279,8.357878534514102
14423,218,3,265.2,5.384495062789089,1.0986122886681098,5.580484258311707
14424,18,1,322.08,2.8903717578961645,0.0,5.774799961891481
14426,24,224,4481.67,3.1780538303479458,5.4116460518550396,8.407751023805497
14427,50,17,363.34000000000003,3.912023005428146,2.833213344056216,5.895339035010599
14428,7,144,1244.83,1.9459101490553132,4.969813299576001,7.12675425339079
14431,303,17,470.36,5.713732805509369,2.833213344056216,6.153498358955215
14432,10,382,2255.51,2.302585092994046,5.945420608606575,7.721131390445361
14434,22,12,1372.8,3.091042453358316,2.4849066497880004,7.224607728733698
14436,99,9,89.06,4.59511985013459,2.1972245773362196,4.489310299893557
14437,366,5,63.0,5.902633333401366,1.6094379124341003,4.143134726391533
14438,306,9,131.9,5.723585101952381,2.1972245773362196,4.882044059723269
14439,320,32,2661.24,5.768320995793772,3.4657359027997265,7.886547458567938
14440,8,55,2357.6800000000003,2.0794415416798357,4.007333185232471,7.765433363660811
14441,1,51,1712.89,0.0,3.9318256327243257,7.445937281434472
14442,205,63,1589.82,5.3230099791384085,4.143134726391533,7.371376081258649
14443,54,93,1420.2,3.9889840465642745,4.532599493153256,7.258552985747993
14446,1,293,1039.58,0.0,5.680172609017068,6.946572064413753
14447,19,70,1163.23,2.9444389791664403,4.248495242049359,7.0589558973682704
14448,9,20,375.35,2.1972245773362196,2.995732273553991,5.927858924019011
14449,19,258,907.1,2.9444389791664403,5.552959584921617,6.810252697620898
14450,181,40,483.25,5.198497031265826,3.6888794541139363,6.18053411808844
14451,60,109,662.59,4.0943445622221,4.6913478822291435,6.496156397690334
14452,11,62,264.44,2.3978952727983707,4.127134385045092,5.577614382465377
14453,190,22,119.93,5.247024072160486,3.091042453358316,4.78690823924363
14456,5,970,3062.4,1.6094379124341003,6.877296071497429,8.026954201258635
14457,311,4,113.64,5.739792912179234,1.3862943611198906,4.733035556985987
14459,155,37,1837.92,5.043425116919247,3.6109179126442243,7.516389776397094
14460,110,16,434.34,4.700480365792417,2.772588722239781,6.073827637533105
14461,148,180,2103.06,4.997212273764115,5.19295685089021,7.651148705966179
14462,66,240,2004.02,4.189654742026425,5.480638923341991,7.602910442194875
14463,98,6,529.62,4.584967478670572,1.791759469228055,6.272159768260196
14465,247,130,1058.6200000000001,5.5093883366279774,4.867534450455582,6.964721452122804
14466,29,72,2272.4,3.367295829986474,4.276666119016055,7.728591820682972
14467,18,90,598.76,2.8903717578961645,4.499809670330265,6.394860850047035
14470,12,43,461.19,2.4849066497880004,3.7612001156935624,6.133810105592618
14472,104,281,1936.84,4.6443908991413725,5.638354669333745,7.568813058033469
14473,74,7,234.34000000000003,4.30406509320417,1.9459101490553132,5.45677305224001
14474,46,29,547.66,3.828641396489095,3.367295829986474,6.3056546564405345
14475,72,42,925.85,4.276666119016055,3.7376696182833684,6.830712234483825
14476,257,19,215.7,5.54907608489522,2.9444389791664403,5.373888553395111
14477,20,10,1309.6,2.995732273553991,2.302585092994046,7.177477026056925
14479,254,18,316.25,5.537334267018537,2.8903717578961645,5.75653304004173
14480,11,13,279.05,2.3978952727983707,2.5649493574615367,5.631390977234442
14481,165,30,636.51,5.10594547390058,3.4011973816621555,6.456000128793135
14482,18,144,2068.15,2.8903717578961645,4.969813299576001,7.634409766846997
14483,282,9,137.1,5.641907070938114,2.1972245773362196,4.920710586568268
14484,50,14,321.92,3.912023005428146,2.6390573296152584,5.77430306747132
14485,39,47,165.75,3.6635616461296463,3.8501476017100584,5.110480629065972
14487,27,144,1196.33,3.295836866004329,4.969813299576001,7.08701381618417
14488,68,46,1064.28,4.219507705176107,3.828641396489095,6.970053793176361
14489,207,30,463.38,5.332718793265369,3.4011973816621555,6.138547451809227
14491,175,17,340.93,5.1647859739235145,2.833213344056216,5.831677177618607
14493,7,120,2383.2400000000002,1.9459101490553132,4.787491742782046,7.776216185413977
14494,26,7,139.56,3.258096538021482,1.9459101490553132,4.9384946163185734
14495,51,6,123.8,3.9318256327243257,1.791759469228055,4.818667360250496
14496,312,19,538.8100000000001,5.7430031878094825,2.9444389791664403,6.289363004126414
