,n_Recency,n_Frequency,n_MonetaryValue,n_Recency_log,n_Frequency_log,n_MonetaryValue_log
430,0.546916890080429,0.00038236043843996943,0.0007592729352263991,0.8985111651427138,0.15458428805606722,0.36143348319034363
431,0.021447721179624665,0.014657150140198829,0.06299302999936439,0.37088617582906086,0.5300680548169175,0.7536402357715117
432,0.707774798927614,0.0011470813153199083,0.00048154499247989675,0.941844852212717,0.25675894476080535,0.32173999730522496
433,0.045576407506702415,0.009049197043079276,0.0018052316278522652,0.4878877375885056,0.4768867318536447,0.4377151243527834
434,0.029490616621983913,0.007902115727759368,0.010406982070487866,0.41944621143342004,0.4619967807430293,0.593281060043092
435,0.4691689008042895,0.0001274534794799898,0.0026632546552888383,0.8727651492183469,0.07729214402803361,0.47215664319774936
436,0.10455764075067024,0.011470813153199083,0.007761964241046298,0.6226738986732882,0.5030014006351028,0.5671879970819937
437,0.058981233243967826,0.009431557481519246,0.010960974727292537,0.5292638135742795,0.48143875135031533,0.5978971318940554
438,0.005361930294906166,0.0029314300280397654,0.005919116929352498,0.18544308791453043,0.3543815819688728,0.5430814318880242
439,0.010723860589812333,0.006245220494519501,0.008850320877129225,0.2716692133949537,0.436225745493577,0.5788625783859891
440,0.3967828418230563,0.0026765230690797863,0.0012844292803195346,0.8446539914986934,0.3446790309508811,0.4076483550206999
441,0.3699731903485255,0.01351006882487892,0.010715116619148018,0.8329272235821076,0.5210624372731512,0.5958780017034293
442,0.34048257372654156,0.0001274534794799898,0.002106513983630468,0.8190109323161135,0.07729214402803361,0.45137569797266625
443,0.01876675603217158,0.006245220494519501,0.004751710255595002,0.3510046852783344,0.436225745493577,0.523553908634202
444,0.04289544235924933,0.0034412439459597247,0.0005727291217162516,0.4782395360599873,0.37157076902955266,0.3368091407775577
445,0.021447721179624665,0.09163905174611268,0.059183460576532794,0.37088617582906086,0.7336456766144501,0.7480823196581352
446,0.4289544235924933,0.0034412439459597247,0.0014333574099881488,0.8577287238680836,0.37157076902955266,0.4173291280435019
447,0.16890080428954424,0.0035686974254397147,0.0006181962765683518,0.7020093705566688,0.3754837667608504,0.3434670901454847
448,0.23324396782841822,0.0036961509049197048,0.0033188524846711628,0.7557635874589023,0.37926409464557725,0.49168001364891506
449,0.010723860589812333,0.005607953097119552,0.002463577472088288,0.2716692133949537,0.4244771005023156,0.46524767088180635
450,0.09115281501340483,0.010578638796839155,0.00734808465327565,0.6001341236887578,0.49407591891432456,0.562313544027568
451,0.8337801608579088,0.0008921743563599287,0.0004072058374116669,0.9694049994120524,0.23187643208410083,0.30723604192882026
452,0.2064343163538874,0.0030588835075197555,0.0014705448317745605,0.7354018758931627,0.35893360146554343,0.41959080616793515
453,0.05630026809651474,0.010323731837879175,0.1500780489751207,0.5217604639400126,0.4913888252066548,0.8309923044561773
454,0.06166219839142091,0.01338261534539893,0.0021548005303454534,0.5364477731928649,0.5200153967832521,0.4533827547886779
455,0.002680965147453083,0.016314045373438696,0.007697831998291804,0.11700156175944479,0.541912786839449,0.5664499195093446
456,0.04289544235924933,0.007774662248279378,0.003783516814478341,0.4782395360599873,0.4602125987936087,0.5033131471296255
457,0.03753351206434316,0.015166964058118787,0.005355131491261651,0.45711230130948416,0.5338483827016445,0.5341793923873543
458,0.06702412868632708,0.0010196278358399185,0.00039396540220748387,0.5499587879786323,0.2450102997695439,0.30438555008074997
459,0.16890080428954424,0.005862860056079531,0.0413203290608602,0.7020093705566688,0.42932608154037777,0.7160733194879292
460,0.1447721179624665,0.012490440989039002,0.0032469044594106962,0.6764281155755216,0.5123971866923913,0.4897348211851848
461,0.3485254691689008,0.009431557481519246,0.0024273536399259006,0.8229214756946835,0.48143875135031533,0.4639348104195931
462,0.09383378016085792,0.0036961509049197048,0.002144022601958221,0.6048892993479504,0.37926409464557725,0.4529386668066215
463,0.7694369973190349,0.0028039765485597754,0.0016388161309328435,0.9558939846262848,0.3496358022272921,0.42916300653352807
464,0.3833780160857909,0.012235534030079022,0.005711017259067886,0.8388924228668401,0.5101214139707961,0.539899341044134
465,0.040214477211796246,0.014657150140198829,0.0073561145668091825,0.46800624703777916,0.5300680548169175,0.5624106973882199
466,0.08042895442359249,0.02727504460871782,0.014858801821983812,0.5796487055781435,0.5988744376874487,0.624981797258944
467,0.002680965147453083,0.0028039765485597754,0.006564008207356777,0.11700156175944479,0.3496358022272921,0.552277374257641
468,0.021447721179624665,0.007902115727759368,0.0037841235190564297,0.37088617582906086,0.4619967807430293,0.5033273855415368
469,0.013404825737265416,0.009941371399439205,0.004939431789756734,0.3024446496739752,0.4872327295092501,0.5269971974482994
470,0.02412868632707775,0.002039255671679837,0.0011638021347935546,0.3886707751543986,0.31592876663515673,0.39895489626353103
471,0.0,0.022814172826918177,0.016964209461971882,0.0,0.5790613885583829,0.6367807024815639
472,0.8176943699731903,0.002294162630639816,0.00037230247991923833,0.9661272736484929,0.3283314251897283,0.29951574834264183
473,0.02412868632707775,0.030206474636757585,0.014324616285228523,0.3886707751543986,0.6102073916366758,0.6217220466238498
474,0.016085790884718495,0.0019118021921998472,0.0009373228846432971,0.3284649102938041,0.30916857611213444,0.37991322290148855
475,0.01876675603217158,0.011980627071119042,0.006612651639117699,0.3510046852783344,0.5077982259225,0.5529339996294653
476,0.2359249329758713,0.013764975783838899,0.002741448168853164,0.7576709249609164,0.5231274776389376,0.4747226721041093
477,0.02412868632707775,0.0011470813153199083,0.0005582752773558901,0.3886707751543986,0.25675894476080535,0.3345839795415444
478,0.9571045576407506,0.002294162630639816,0.005914120538709411,0.992619695619336,0.3283314251897283,0.5430063474882034
479,0.2975871313672922,0.0005098139179199592,0.0004718020307258752,0.7964711573315832,0.17946680073277171,0.31996822827003063
480,0.016085790884718495,0.019118021921998473,0.0016005937425132208,0.3284649102938041,0.5594718216451151,0.42707718972606584
481,0.00804289544235925,0.0387458577619169,0.039921732254346115,0.23400312351888958,0.6378662052201189,0.7130057843319126
482,0.5281501340482574,0.0008921743563599287,0.0005033863572911098,0.8926466397690734,0.23187643208410083,0.3255883477601194
483,0.5656836461126006,0.0026765230690797863,0.002622569760052265,0.9041787623366528,0.3446790309508811,0.4707917035201104
484,0.4155495978552279,0.0010196278358399185,0.0001266585028022792,0.8524034376526075,0.2450102997695439,0.20923545483684175
485,0.42091152815013405,0.002421616110119806,0.026306532063426896,0.8545537542852872,0.33405108878883893,0.6758512841163478
486,0.0777479892761394,0.002421616110119806,0.0013150143287561516,0.574113863068929,0.33405108878883893,0.4097241167049767
487,0.6487935656836461,0.0034412439459597247,0.0013803956691714168,0.9272154395726521,0.37157076902955266,0.41400564897370645
488,0.04825737265415549,0.00038236043843996943,0.0003345797305639244,0.49701415331381443,0.15458428805606722,0.29034348420103917
489,0.0,0.009559010960999235,0.00440977869308482,0.0,0.4829157132457955,0.516918237262892
490,0.19571045576407506,0.0034412439459597247,0.001980533562415465,0.726515741451028,0.37157076902955266,0.4459159529456374
491,0.7801608579088471,0.011598266632679072,0.0018970938386758966,0.9582222639248181,0.5042200902833593,0.4421064921795402
492,0.005361930294906166,0.008029569207239358,0.02469772996485717,0.18544308791453043,0.46375286416820166,0.670230584492933
493,0.08042895442359249,0.0015294417537598777,0.0014480610738806647,0.5796487055781435,0.2860149196616174,0.4182302537712627
494,0.058981233243967826,0.003823604384399694,0.0017844609181788568,0.5292638135742795,0.38292045476557507,0.4366914762040132
495,0.058981233243967826,0.0033137904664797347,0.0014668332272968379,0.5292638135742795,0.3675154496543158,0.41936763366396373
496,0.00804289544235925,0.007647208768799389,0.0034641760753758347,0.23400312351888958,0.45839940448734723,0.4954840631333321
497,0.225201072386059,0.0002549069589599796,0.0007407862898469737,0.749908749454941,0.12250514988477194,0.359275400745956
498,0.05630026809651474,0.007392301809839409,0.004365203750847557,0.5217604639400126,0.4546820938367863,0.5160156199433594
499,0.5227882037533512,0.0034412439459597247,0.0016135843581852494,0.8909329441064977,0.37157076902955266,0.4277915850454848
500,0.28418230563002683,0.003823604384399694,0.0018954164789600028,0.788762165958672,0.38292045476557507,0.4420282171491245
501,0.00804289544235925,0.04307927606423655,0.03502851707803794,0.23400312351888958,0.6496514045447315,0.7013574983512634
502,0.8498659517426274,0.0007647208768799389,0.00041826927383564733,0.9726202884917385,0.2169864809734854,0.3095498636863947
503,0.28150134048257375,0.0006372673973999491,0.000518553971743341,0.7871772005772081,0.19979729391280554,0.32816628091213296
504,0.029490616621983913,0.05136375223043589,0.02017171381231137,0.41944621143342004,0.6692117289500262,0.6522019728936119
505,0.4638069705093834,0.0031863369869997455,0.0018199352917447815,0.870836013101603,0.36330706368965104,0.43843272563878616
506,0.14745308310991956,0.00038236043843996943,0.00027772794274650236,0.6794695955721386,0.15458428805606722,0.2744462832654627
507,0.8632707774798928,0.0016568952332398675,0.0008055609256841494,0.9752536893738017,0.294278625001519,0.36661831830451325
508,0.9946380697050938,0.0002549069589599796,0.00016702220149751107,0.9990949170115635,0.12250514988477194,0.23180514307086864
509,0.021447721179624665,0.011215906194239103,0.005917475258141199,0.37088617582906086,0.500523321033407,0.5430567682771599
510,0.0,0.027784858526637778,0.017156142239675647,0.0,0.6009299611979859,0.6377824950307189
511,0.026809651474530828,0.013764975783838899,0.012357251781008053,0.40475890218056787,0.5231274776389376,0.6085698406584503
512,0.13941018766756033,0.022304358908998217,0.011928989725886232,0.6701756388177633,0.5765554630349818,0.6054300986791001
513,0.19302949061662197,0.005862860056079531,0.002805616100112251,0.7242191404059285,0.42932608154037777,0.476774597600005
514,0.016085790884718495,0.0,0.0007146623044845425,0.3284649102938041,0.0,0.35613379745740065
515,0.040214477211796246,0.058246240122355346,0.025959639798778217,0.46800624703777916,0.6832010122827293,0.6746689612938859
516,0.00804289544235925,0.016568952332398676,0.009324085775607742,0.23400312351888958,0.5436283436449171,0.5835028109179521
517,0.16890080428954424,0.004970685699719602,0.0024487667426819917,0.7020093705566688,0.4113432328168726,0.4647132208221539
518,0.0,0.004970685699719602,0.003467530794807622,0.0,0.4113432328168726,0.49556998830479143
519,0.30294906166219837,0.0031863369869997455,0.02465451118579446,0.7994588029877897,0.36330706368965104,0.6700745903187257
520,0.058981233243967826,0.005607953097119552,0.0023467689965538103,0.5292638135742795,0.4244771005023156,0.46094289339001376
521,0.08042895442359249,0.0011470813153199083,0.00443875775881473,0.5796487055781435,0.25675894476080535,0.5175001808334747
522,0.026809651474530828,0.012490440989039002,0.0028398413760174035,0.40475890218056787,0.5123971866923913,0.4778500148487766
523,0.13672922252010725,0.008921743563599286,0.0035917981678021374,0.6669603497380772,0.47532714009674076,0.49869587177818336
524,0.9544235924932976,0.0012745347947998981,0.0006666612658063048,0.9921475342683218,0.26738688692284746,0.35005571366620847
525,0.1447721179624665,0.004588325261279633,0.0022805668205328955,0.6764281155755216,0.4026498198435172,0.4584075092201762
526,0.19571045576407506,0.0033137904664797347,0.003276668672241663,0.726515741451028,0.3675154496543158,0.49054468447127014
527,0.3672922252010724,0.005990313535559521,0.00313102388499565,0.8317084632482548,0.4316737259969064,0.4865097616703073
528,0.21179624664879357,0.0034412439459597247,0.0032287746990772056,0.7396754604327329,0.37157076902955266,0.4892378918942864
529,0.021447721179624665,0.005353046138159572,0.002402692883251802,0.37088617582906086,0.41940763695467703,0.46302983478123544
530,0.7292225201072386,0.0015294417537598777,0.001829642564994209,0.9468652244275221,0.2860149196616174,0.43890333463574
531,0.7774798927613941,0.004078511343359674,0.001986850427728512,0.9576431979266405,0.38989203680761936,0.4461978273878225
532,0.26273458445040215,0.002166709151159827,0.0010761154790073614,0.7756450780096287,0.32230244379757744,0.39205666982259496
533,0.08042895442359249,0.004333418302319653,0.002232530093350064,0.5796487055781435,0.3964532817062571,0.45652158179809216
534,0.08310991957104558,0.021794544991078257,0.011540912926936672,0.585007808797224,0.5739919250107443,0.6024861583311192
535,0.034852546916890076,0.017206219729798626,0.0065387050575999965,0.44546647205324885,0.5478051987192576,0.5519338908673905
536,0.16890080428954424,0.0016568952332398675,0.002330209530422434,0.7020093705566688,0.294278625001519,0.4603154385178297
537,0.03753351206434316,0.0512362987509559,0.020817497302930484,0.45711230130948416,0.6689353744271924,0.6550083620510938
538,0.5656836461126006,0.002166709151159827,0.0012291120981996328,0.9041787623366528,0.32230244379757744,0.40376666809041933
539,0.2064343163538874,0.009559010960999235,0.0043206644971148876,0.7354018758931627,0.4829157132457955,0.5151045004282166
540,0.064343163538874,0.0008921743563599287,0.0009552028254446334,0.5433384267899074,0.23187643208410083,0.38157363427263863
541,0.6675603217158177,0.0008921743563599287,0.0006411439850219629,0.9320092019443059,0.23187643208410083,0.3466475254737638
542,0.67828418230563,0.0017843487127198574,0.0010841453925408953,0.9346885847561045,0.30197195061754367,0.39271105997840533
543,0.19034852546916892,0.0011470813153199083,0.0008738687234760803,0.7218908611073952,0.25675894476080535,0.37375755336280814
544,0.5093833780160858,0.0012745347947998981,0.001224936543162195,0.886571007001222,0.26738688692284746,0.40346668389725765
545,0.032171581769437,0.008666836604639306,0.003981909211513525,0.4329572262191875,0.4721409521120641,0.5078519085659372
546,0.9973190348525469,0.0016568952332398675,0.0007213003663389308,0.9995480651304954,0.294278625001519,0.356942629823077
547,0.06166219839142091,0.005990313535559521,0.0016668316070387295,0.5364477731928649,0.4316737259969064,0.4306614052944245
548,0.21715817694369974,0.0017843487127198574,0.000398676284813824,0.7438435135072048,0.30197195061754367,0.30541022230469644
549,0.02412868632707775,0.0001274534794799898,0.0012143013687933362,0.3886707751543986,0.07729214402803361,0.4026980286240173
550,0.0,0.05404027529951568,0.01581846571050263,0.0,0.6748623681007002,0.6305542106487152
551,0.5120643431635389,0.0010196278358399185,0.000803169795876386,0.8874524584711992,0.2450102997695439,0.3663577438628406
552,0.7131367292225201,0.0007647208768799389,0.0006188386696510346,0.9431140128754468,0.2169864809734854,0.3435576843087995
553,0.34584450402144773,0.0026765230690797863,0.003268567381698942,0.8216280013735859,0.3446790309508811,0.4903249820496766
554,0.0,0.014147336222278869,0.002589272385266543,0.0,0.5261550570856198,0.4696588388594605
555,0.005361930294906166,0.045500892174356364,0.04505384628040308,0.18544308791453043,0.6557323109636128,0.7237796626337933
556,0.00804289544235925,0.0006372673973999491,0.0007721207968800539,0.23400312351888958,0.19979729391280554,0.3629031089088121
557,0.4772117962466488,0.0006372673973999491,0.00019389564545640545,0.8756181338598913,0.19979729391280554,0.2441794353821044
558,0.029490616621983913,0.13038490950802958,0.1011184884405112,0.41944621143342004,0.7729214402803362,0.79580819651847
559,0.3351206434316354,0.009176650522559266,0.01288312189619306,0.8163526478823098,0.4784248113132139,0.6122797496182049
560,0.00804289544235925,0.002166709151159827,0.0010706551378045581,0.23400312351888958,0.32230244379757744,0.39160892374500117
561,0.42091152815013405,0.0026765230690797863,0.0014715441099031781,0.8545537542852872,0.3446790309508811,0.4196507957029992
562,0.005361930294906166,0.23158297221514149,0.20992720722783578,0.18544308791453043,0.8369298846915365,0.8608973258320984
563,0.021447721179624665,0.01962783583991843,0.031788000860949475,0.37088617582906086,0.5623872554983468,0.6927103058023114
564,0.07238605898123324,0.0025490695895997962,0.0012207966766293505,0.5624680338126937,0.33949163085825734,0.4031682634015013
565,0.18766756032171583,0.0030588835075197555,0.0016919206257679496,0.7195300174076948,0.35893360146554343,0.4319822280788966
566,0.7372654155495979,0.02013764975783839,0.027939530968110998,0.9487100250076995,0.5652284026399905,0.6812155793618591
567,0.05361930294906166,0.0029314300280397654,0.006864933678089046,0.5139079982083345,0.3543815819688728,0.5562639767878452
568,0.18766756032171583,0.0006372673973999491,0.0002521392849529734,0.7195300174076948,0.19979729391280554,0.2662472542473086
569,0.08579088471849866,0.0537853683405557,0.021436906988655018,0.5902019900950982,0.6743363813099216,0.6576195623806831
570,0.0,0.07277593678307419,0.1030637260718837,0.0,0.7079860946405321,0.7975060065388235
571,0.26273458445040215,0.0,0.0007266536420279535,0.7756450780096287,0.0,0.35758960849593097
572,0.6246648793565683,0.0008921743563599287,0.0003477487887589205,0.9208449638076932,0.23187643208410083,0.2936538685920456
573,0.0,0.03861840428243691,0.02291323335817372,0.0,0.6375000013018628,0.6635510520402301
574,0.10455764075067024,0.0008921743563599287,0.0008572021918309226,0.6226738986732882,0.23187643208410083,0.3720676662162716
575,0.005361930294906166,0.002421616110119806,0.003906927663362612,0.18544308791453043,0.33405108878883893,0.5061635623586591
576,0.353887399463807,0.0,0.00025963387091760534,0.8254790636076186,0.0,0.268727737077538
577,0.11528150134048257,0.0072648483303594195,0.005452739551324834,0.6387620256994574,0.45277591078888396,0.535785080455069
578,0.9973190348525469,0.0011470813153199083,0.0012359286025769884,0.9995480651304954,0.25675894476080535,0.4042542263492089
579,0.1581769436997319,0.005862860056079531,0.0027936604510734333,0.6911154248283737,0.42932608154037777,0.47639585086194863
580,0.08042895442359249,0.018353301045118533,0.0052994574240958145,0.5796487055781435,0.554950567493622,0.5332504074930602
581,0.0,0.025363242416517974,0.04369061678194113,0.0,0.5908100335496442,0.7210424469815355
582,0.029490616621983913,0.015166964058118787,0.008176343467881257,0.41944621143342004,0.5338483827016445,0.5718150314220882
583,0.3672922252010724,0.0036961509049197048,0.0017751105299753636,0.8317084632482548,0.37926409464557725,0.43622679237361056
584,0.05630026809651474,0.009559010960999235,0.0035016133166944005,0.5217604639400126,0.4829157132457955,0.4964382867941118
585,0.05093833780160858,0.009941371399439205,0.0042614215794897015,0.5056723369138433,0.4872327295092501,0.5138779761158052
586,0.6380697050938338,0.0,9.582363483350793e-05,0.924413755787107,0.0,0.18707299157542417
587,0.7184986595174263,0.006245220494519501,0.0009992067516084006,0.9443737021017031,0.436225745493577,0.3855329300084562
588,0.24932975871313673,0.006882487891919449,0.0032784887859759306,0.7668971323373295,0.44685368765561917,0.49059397049897163
589,0.2386058981233244,0.029824114198317615,0.013784970407270433,0.7595569509834593,0.6087928822731495,0.6183032564107569
590,0.010723860589812333,0.017716033647718583,0.007479917989243983,0.2716692133949537,0.5510375697623243,0.5638953341978166
591,0.2064343163538874,0.0017843487127198574,0.0009115557843268008,0.7354018758931627,0.30197195061754367,0.3774646087898432
592,0.24932975871313673,0.0001274534794799898,0.00021502324017574873,0.7668971323373295,0.07729214402803361,0.25282903663256606
593,0.058981233243967826,0.005480499617639562,0.0038170640087962166,0.5292638135742795,0.4219711749789147,0.5040970524644328
594,0.6997319034852547,0.0002549069589599796,0.00026248895128508414,0.9399230374541283,0.12250514988477194,0.26965481384930295
595,0.7319034852546917,0.0007647208768799389,0.00037847659121391126,0.9474824008844716,0.2169864809734854,0.30093100735483974
596,0.22788203753351208,0.012362987509559012,0.006387635617655773,0.7518830125798208,0.5112651059750045,0.5498551493599908
597,0.5254691689008043,0.0,0.011035777832920483,0.8917919666878138,0.0,0.5985024904965179
598,0.14745308310991956,0.016059138414478716,0.009292786957079255,0.6794695955721386,0.5401704233765072,0.5832036011303221
599,0.026809651474530828,0.08959979607443284,0.013014384216087898,0.40475890218056787,0.7311397510910491,0.6131821833924445
600,0.05630026809651474,0.007902115727759368,0.0034212428043498716,0.5217604639400126,0.4619967807430293,0.49437702565223557
601,0.040214477211796246,0.021539638032118277,0.01806263025635017,0.46800624703777916,0.5726877113959621,0.6423674157467758
602,0.2868632707774799,0.005735406576599541,0.0014988101274126008,0.7903323872624809,0.4269279462553257,0.4212722607874026
603,0.225201072386059,0.017078766250318636,0.008511708345546237,0.749908749454941,0.5469822503870876,0.5753914829119176
604,0.04825737265415549,0.0028039765485597754,0.0010825750983387821,0.49701415331381443,0.3496358022272921,0.3925834677584115
605,0.8900804289544236,0.0002549069589599796,0.0003825807692421621,0.980400355520644,0.12250514988477194,0.301859501540273
606,0.10455764075067024,0.0006372673973999491,0.002194022196893694,0.6226738986732882,0.19979729391280554,0.4549803960721039
607,0.06702412868632708,0.002039255671679837,0.0008035623694269143,0.5499587879786323,0.31592876663515673,0.3664005770532699
608,0.02412868632707775,0.00038236043843996943,0.002530493418201073,0.3886707751543986,0.15458428805606722,0.4676231834068027
609,0.07506702412868632,0.04053020647463676,0.013216773725637553,0.5683913634276277,0.6428706536836978,0.614555954371818
610,0.034852546916890076,0.010833545755799133,0.005968224311673134,0.44546647205324885,0.4966997809827106,0.5438160571468635
611,0.7908847184986595,0.009304104002039256,0.004475766738078174,0.9605188649699175,0.4799419638715509,0.5182378939329622
612,0.013404825737265416,0.0017843487127198574,0.001721863281121884,0.3024446496739752,0.30197195061754367,0.4335333698675519
613,0.08579088471849866,0.010706092276319143,0.0034546829331539674,0.5902019900950982,0.49539556736792845,0.49524046327392185
614,0.128686327077748,0.010960999235279123,0.006200770607604284,0.6569298205876082,0.49798891664562234,0.5472149015574146
615,0.2520107238605898,0.009941371399439205,0.004273020343482584,0.7686833667087681,0.4872327295092501,0.5141194415915173
616,0.021447721179624665,0.015294417537598777,0.005118088443751722,0.37088617582906086,0.5347737738456949,0.5301550917544666
617,0.05630026809651474,0.00038236043843996943,0.0003142372829456378,0.5217604639400126,0.15458428805606722,0.28497522251167445
618,0.8364611260053619,0.0008921743563599287,0.00038900470006898946,0.969945152106348,0.23187643208410083,0.30329364971879996
619,0.32439678284182305,0.009941371399439205,0.006011871352790967,0.8109070926393541,0.4872327295092501,0.5444639531958027
620,0.12064343163538874,0.0052255926586795825,0.003632126177992776,0.6462653753337243,0.416783774886291,0.49968718300159004
621,0.7560321715817695,0.0050981391791995925,0.0014755412224176485,0.9529377344082657,0.41409668117862114,0.41989035082298914
622,0.04825737265415549,0.008157022686719348,0.002810755244773713,0.49701415331381443,0.46548172039438906,0.47693690878361766
623,0.09383378016085792,0.016568952332398676,0.0046946086482454255,0.6048892993479504,0.5436283436449171,0.5224795722658786
624,0.16890080428954424,0.0015294417537598777,0.002530778926237821,0.7020093705566688,0.2860149196616174,0.4676331844674689
625,0.06970509383378017,0.003951057863879684,0.0004006391525664656,0.5563292637435913,0.3864607201401681,0.3058337159779715
626,0.05630026809651474,0.005735406576599541,0.0016583020544408866,0.5217604639400126,0.4269279462553257,0.43020786668740824
627,0.00804289544235925,0.005353046138159572,0.0012487407757260495,0.23400312351888958,0.41940763695467703,0.40516347491585286
628,0.040214477211796246,0.03989293907723681,0.010040175620276025,0.46800624703777916,0.6411090215812476,0.5900876074046262
629,0.12064343163538874,0.009049197043079276,0.0017454890711627708,0.6462653753337243,0.4768867318536447,0.43473849857498753
630,0.17158176943699732,0.002039255671679837,0.0009946386230204345,0.7046264396141412,0.31592876663515673,0.38512999563571654
631,0.06702412868632708,0.03364771858271731,0.020419963050263654,0.5499587879786323,0.6221900534879903,0.6532912746115629
632,0.11796246648793565,0.0012745347947998981,0.00041909010944129755,0.6425553892240146,0.26738688692284746,0.3097191638961034
633,0.01876675603217158,0.011853173591639052,0.014111341781777857,0.3510046852783344,0.5066182255684114,0.620386531744697
634,0.03753351206434316,0.022941626306398167,0.0060582664087624975,0.45711230130948416,0.5796791684924907,0.5451475149013307
635,0.7158176943699732,0.0,0.00024143273357492786,0.9437450325745351,0.0,0.2625794752139653
636,0.10455764075067024,0.009941371399439205,0.005610732561160193,0.6226738986732882,0.4872327295092501,0.5383243248442244
637,0.900804289544236,0.004588325261279633,0.0008289368961928823,0.9824158728750987,0.4026498198435172,0.36912637726316394
638,0.026809651474530828,0.0001274534794799898,0.00039560707341878426,0.40475890218056787,0.07729214402803361,0.30474397189335933
639,0.04825737265415549,0.0035686974254397147,0.000916944748520417,0.49701415331381443,0.3754837667608504,0.3779823088933897
640,0.2520107238605898,0.007902115727759368,0.003241194298675739,0.7686833667087681,0.4619967807430293,0.489578606756029
641,0.16085790884718498,0.0035686974254397147,0.00040731290292544736,0.6939055308799092,0.3754837667608504,0.30725872409522764
642,0.36193029490616624,0.0002549069589599796,0.0002032460336598986,0.8292442213383218,0.12250514988477194,0.2481113723772525
643,0.026809651474530828,0.013892429263318889,0.006402624789585037,0.40475890218056787,0.5241458316836528,0.5500635834154544
644,0.02412868632707775,0.028677032882997708,0.012125133747132028,0.3886707751543986,0.6044383986879932,0.6068818434808305
645,0.00804289544235925,0.015039510578638797,0.035022450032257055,0.23400312351888958,0.5329152476086422,0.7013420680161706
646,0.04825737265415549,0.005735406576599541,0.0030918379069520027,0.49701415331381443,0.4269279462553257,0.48539222872670235
647,0.02412868632707775,0.0071373948508794294,0.0030895895311626132,0.3886707751543986,0.45083657507450026,0.485327680876319
648,0.03753351206434316,0.0008921743563599287,0.0008797573267340054,0.45711230130948416,0.23187643208410083,0.3743470431308032
649,0.1554959785522788,0.018863114963038493,0.004354532887974105,0.6882784240486782,0.5579850130462077,0.5157981779425296
650,0.0777479892761394,0.04078511343359674,0.021012891865579815,0.574113863068929,0.6435675871579231,0.6558403634342982
651,0.24932975871313673,0.0026765230690797863,0.0012481340711479603,0.7668971323373295,0.3446790309508811,0.40512062718783354
652,0.02412868632707775,0.007009941371399439,0.004260029727810556,0.3886707751543986,0.4488629130575863,0.5138489562419841
653,0.05093833780160858,0.017970940606678563,0.00279915648078083,0.5056723369138433,0.5526192841247743,0.4765701612330269
654,0.15013404825737264,0.011343359673719093,0.005413339442253625,0.682457241228345,0.5017692445303492,0.5351404124586916
655,0.7158176943699732,0.0005098139179199592,0.0011776849630804203,0.9437450325745351,0.17946680073277171,0.39999969556775955
656,0.32439678284182305,0.00038236043843996943,0.0018923115790603694,0.8109070926393541,0.15458428805606722,0.44188314339657536
657,0.3378016085790885,0.0005098139179199592,0.0002101696035510347,0.8176870229966596,0.17946680073277171,0.25091494451723917
658,0.2064343163538874,0.0025490695895997962,0.0029105403036170977,0.7354018758931627,0.33949163085825734,0.4800312331922008
659,0.6407506702412868,0.008284476166199338,0.003010896378533978,0.9251185483472634,0.46718418083565294,0.4830385364530833
660,0.5335120643431636,0.0005098139179199592,0.0005690532057431227,0.8943431120682418,0.17946680073277171,0.33624848239399113
661,0.1581769436997319,0.013637522304358909,0.007680879958609898,0.6911154248283737,0.5220997377103831,0.5662537980665734
662,0.005361930294906166,0.003951057863879684,0.023055095163932827,0.18544308791453043,0.3864607201401681,0.6641007618320436
663,0.7292225201072386,0.0019118021921998472,0.0003728021189835472,0.9468652244275221,0.30916857611213444,0.29963111753885663
664,0.5388739946380697,0.0010196278358399185,0.0009063095741515583,0.8960227037660735,0.2450102997695439,0.37695771693646574
665,0.21447721179624665,0.0001274534794799898,0.0012642652752242157,0.7417723516581217,0.07729214402803361,0.40625292250884687
666,0.6032171581769437,0.0011470813153199083,0.0005610232922095884,0.9149731518409316,0.25675894476080535,0.33501133456133536
667,0.00804289544235925,0.07774662248279379,0.010004272984654977,0.23400312351888958,0.7153410012019953,0.5897687978978894
668,0.032171581769437,0.0262554167728779,0.004831688194389002,0.4329572262191875,0.594646101996836,0.5250372036205548
669,0.19571045576407506,0.005353046138159572,0.0021461996007384235,0.726515741451028,0.41940763695467703,0.45302854523176167
670,0.5656836461126006,0.0072648483303594195,0.0036663514538979283,0.9041787623366528,0.45277591078888396,0.500519916726512
671,0.064343163538874,0.004460871781799643,0.0026448750754231934,0.5433384267899074,0.3995945878256111,0.4715426133776875
672,0.04289544235924933,0.003823604384399694,0.0024874173931567363,0.4782395360599873,0.38292045476557507,0.4661012665513126
673,0.6997319034852547,0.0025490695895997962,0.0011627671681603436,0.9399230374541283,0.33949163085825734,0.3988765134896933
674,0.2546916890080429,0.008411929645679328,0.0023550844181240926,0.7704508967117544,0.46886103939575996,0.4612563146520802
675,0.2975871313672922,0.0015294417537598777,0.0009516339749852848,0.7964711573315832,0.2860149196616174,0.3812446769003046
676,0.5415549597855228,0.0072648483303594195,0.0021281769059187136,0.8968562737214318,0.45277591078888396,0.4522817242138604
677,0.24664879356568364,0.0033137904664797347,0.0004210886656985327,0.765091793492674,0.3675154496543158,0.31013003316127163
